,Country,Agricultural land  % of land area 2000-02,Agricultural land  % of land area 2014-16,Agricultural land  % irrigated 2014-16,Average annual precipitation  millimeters 2014,Land under cereal production  hectares thousands 2000-02,Land under cereal production  hectares thousands 2014-16,Fertilizer consumption  % of fertilizer production 2014-16,Fertilizer consumption  kilograms per hectare of arable land 2014-16,Agricultural employment  % of total employment 2000-02,Agricultural employment  % of total employment 2014-16,Agricultural machinery tractors per 100 sq. km of arable land 2000,Agricultural machinery tractors per 100 sq. km of arable land 2009,Exposure to impact Land area where elevation is below 5 meters % of land area 2010,Exposure to impact Population living in areas where elevation is below 5 meters % of total population 2010,"Exposure to impact Population affected by droughts, floods, and extreme temperatures average annual; % of total population 2009",Exposure to impact Urban land area where elevation is below 5 meters % of urban land area 2010,Exposure to impact Rural population living in areas where elevation is below 5 meters % of rural population 2010,Exposure to impact Rural land area where elevation is below 5 meters % of rural land area 2010,Exposure to impact Urban population living in areas where elevation is below 5 meters % of urban population 2010,"Resilience Disaster risk reduction progress score 1, worst to 5,best 2011",Net energy imports  % of energy use 1990,Net energy imports  % of energy use 2015,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 1990,GDP per unit of energy use  2011 PPP $ per kilogram of oil equivalent 2015,Carbon dioxide emissions Total thousand metric tons 1990,Carbon dioxide emissions Total thousand metric tons 2014,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 1990,Carbon dioxide emissions Carbon intensity kilograms per kilograms of oil equivalent energy use 2014,Carbon dioxide emissions per capita metric tons 1990,Carbon dioxide emissions per capita metric tons 2014,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 1990,Carbon dioxide emissions  kilograms per 2011 PPP $ of GDP 2014,Access to electricity  % of population 2000,Access to electricity  % of population 2016,Access to electricity  % of urban population 2016,Access to electricity  % of rural population 2016,Access to clean fuels and technologies for cooking  % of population 2000,Access to clean fuels and technologies for cooking  % of population 2016,Renewable energy consumption  % of total final energy consumption 2000,Renewable energy consumption  % of total final energy consumption 2015,Renewable electricity output  % of total electricity output 2000,Renewable electricity output  % of total electricity output 2015,Annual freshwater withdrawals Flows billion cu. m 2014,Annual freshwater withdrawals  billion cu. m 2014,Annual freshwater withdrawals  % of internal resources 2014,Annual freshwater withdrawals  % for agriculture 2015,Annual freshwater withdrawals  % for industry 2014,Water productivity  % of domestic 2015,People using at least basic drinking water services GDP/water use 2010 $ per cu. m 2015,People using at least basic drinking water services Urban % of urban population 2018,People using at least basic drinking water services Rural % of Rural population 2018,Total greenhouse gas emissions  % change 1990-2012,Methane emissions  thousand metric tons of carbon dioxide equivalent 2012,Methane emissions  % change 1990-2012,Methane emissions From energy processes % of total 2008,Methane emissions Agricultural % of total 2008,Nitrous oxide emissions  thousand metric tons of carbon dioxide equivalent 2012,Nitrous oxide emissions  % change 1990-2012,Nitrous oxide emissions From energy processes % of total 2008,Nitrous oxide emissions Agricultural % of total 2008,Other greenhouse gas emissions  thousand metric tons of carbon dioxide equivalent 2012,Other greenhouse gas emissions  % change 1990-2012,Prevalence of smoking Male % of adults 2016,Prevalence of smoking female % of adults 2016,"Incidence of tuberculosis  per 100,000 people 2018",Prevalence of diabetes  % of population ages 20 to 79 2019,"Incidence of HIV Total per 1,000 uninfected population ages 15-49 2018",Prevalence of HIV Total % of population ages 15-49 2018,Prevalence of HIV Women's share of population ages 15+ living with HIV % 2018,"Prevalence of HIV Youth, Male % of population ages 15-24 2018","Prevalence of HIV Youth, Female % of population ages 15-24 2018",Antiretroviral therapy coverage  % of people living with HIV 2018,"Cause of death Communicable diseases and maternal, prenatal, and nutrition conditions % of population 2016",Cause of death Non-communicable diseases % of population 2016,Cause of death Injuries % of population 2016,Health expenditure Current % of GDP 2016,Health expenditure Public % of current 2016,Health expenditure Out of pocket % of current 2016,Health expenditure per capita $ 2016,Health expenditure per capita current PPP $ 2016,External health expenditure (% of current health expenditure)   2016,"Health workers Physicians per 1,000 people 2009-18","Health workers Nurses and midwives per 1,000 people 2009-18","Specialist surgical workforce  per 100,000 population 2008-18",Completeness of birth registration  % 2009-18,Completeness of death registration  % 2008-16,Rural population  % of total 2000,Rural population  % of total 2018,Rural population growth (annual %)   2018,Land area  sq. km thousands 2016,Land use Forest area % of land area 2000,Land use Forest area % of land area 2016,Land use Permanent cropland % of land area 2000,Land use Permanent cropland % of land area 2016,Land use Arable land % of land area 2000,Land use Arable land % of land area 2016,Arable land  hectares per person 2000,Arable land  hectares per person 2016,People using  safely managed drinking water services  % of population 2017,People using  safely managed sanitation services  % of population 2017,Access to electricity  % of population 2017,Renewable energy consumption  % of total final energy consumption 2015.1,Expenditures for R&D  % of GDP 2015,Urban population living in slums  % of urban population 2014,Ambient PM2.5 air pollution mean annual exposure micrograms per cubic meter 2016,Adjusted net savings  % of GNI 2017,Carbon dioxide emissions per capita metric tons 2014.1,Nationally protected terrestrial and marine areas  % of total territorial area 2018,"Intentional homicides Combined source estimates per 100,000 people 2015",Internet use Individuals using the Internet % of population 2017
35,Cayman Islands,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,12.1,0.0,8.6,1.6,3.2,10.5,3.0,0.0,0.0,0.0,0.0,249.0,543.0,0.0,0.0,9.9,8.9,0.0,0.1,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1,0.0,3.3,29.0,63.3,3.2,6.4,14.0,100.2,25.2,5.2,0.0,-100.0,0.0,0.0,5.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.2,52.9,52.9,2.1,2.1,0.8,0.8,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,8.9,0.1,8.4,81.1
36,Central African Republic,8.0,8.0,0.0,0.0,184.4,162.8,0.0,0.3,70.5,73.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,301.0,0.0,0.0,0.1,0.1,0.1,0.1,6.0,27.1,48.3,12.6,0.6,1.0,85.1,76.6,78.5,99.4,141.0,0.1,0.1,0.0,17.0,0.0,0.0,64.7,33.7,252.3,0.0,102.8,0.5,76.0,0.0,97.4,0.1,77.6,0.0,522.7,0.0,0.0,540.0,6.0,2.0,3.6,59.0,1.0,1.5,36.0,64.0,26.0,10.0,4.3,14.9,43.1,16.4,29.9,40.9,0.1,0.2,0.4,61.0,0.0,62.0,59.0,0.9,623.0,36.0,35.6,0.2,0.1,3.1,2.9,0.53,0.4,0.0,0.0,30.0,76.6,0.0,93.3,57.0,0.0,0.1,18.1,19.8,4.3
37,Chad,39.0,40.0,0.0,322.0,0.0,0.0,0.0,0.0,83.3,81.3,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,730.0,0.0,0.0,0.0,0.1,0.0,0.0,2.8,10.1,36.2,2.5,3.3,3.1,97.2,89.4,0.0,0.0,15.0,0.9,5.9,0.0,12.0,0.0,0.0,69.8,29.5,498.7,0.0,83.0,11.5,82.9,0.0,84.5,1.1,90.0,0.0,0.0,0.0,0.0,142.0,6.0,0.6,1.3,57.0,0.5,0.8,51.0,63.0,27.0,9.0,4.5,18.9,61.2,31.7,95.0,14.6,0.0,0.4,0.3,12.0,0.0,78.0,77.0,2.8,0.0,5.0,3.8,0.0,0.0,2.9,3.9,0.43,0.34,0.0,0.0,10.9,89.4,0.3,88.2,64.8,0.0,0.1,20.4,0.0,6.5
38,Channel Islands,37.0,46.0,3.7,0.0,0.0,0.0,0.0,0.0,5.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.0,0.0,70.0,69.0,1.1,0.2,4.0,4.0,0.0,0.0,19.7,19.7,0.03,0.02,92.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Chile,21.0,21.0,0.0,0.0,652.1,564.6,28.5,293.8,13.5,9.5,307.3,427.2,0.5,0.4,0.3,0.0,0.1,0.5,0.2,2.8,43.0,65.0,8.5,11.1,0.0,0.0,2.4,2.3,2.5,4.6,0.3,0.2,97.9,100.0,100.0,100.0,86.1,92.3,31.4,24.9,48.5,43.6,885.0,35.4,4.0,83.0,13.0,4.0,5.0,99.8,100.0,120.5,0.0,53.3,23.7,43.3,0.0,69.1,5.9,66.4,0.0,92.6,42.0,34.0,18.0,8.6,0.5,0.5,17.0,0.2,0.1,63.0,8.0,85.0,7.0,8.5,58.5,34.8,0.0,0.0,0.0,1.1,0.9,59.3,99.0,100.0,14.0,12.0,0.8,743.5,21.3,24.3,0.5,0.6,2.4,1.7,0.11,0.07,98.6,77.5,100.0,24.9,0.4,0.0,20.9,3.6,4.6,27.0,3.4,82.3
40,China,55.0,56.0,0.0,645.0,0.0,0.0,98.6,503.3,50.0,27.7,83.7,83.7,1.2,6.6,8.0,0.3,2.4,0.9,4.2,0.0,-1.0,15.0,2.0,5.7,0.0,0.0,2.8,3.4,2.2,7.5,1.4,0.6,96.6,100.0,100.0,100.0,46.8,59.3,29.7,12.4,16.6,23.9,0.0,594.2,21.3,64.0,22.0,13.0,15.0,97.7,86.2,220.0,0.0,72.3,48.0,37.6,0.0,72.5,10.5,74.7,0.0,306.1,48.0,2.0,61.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,89.0,7.0,5.0,58.0,35.9,398.3,761.5,0.0,1.8,2.3,40.1,0.0,4.0,64.0,41.0,-2.4,0.0,18.9,22.4,1.2,1.7,12.6,12.7,0.09,0.09,0.0,72.1,100.0,12.4,2.1,25.2,52.2,20.1,7.5,14.6,0.7,54.3
41,"Hong Kong SAR, China",7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,10.1,10.3,0.0,5.6,4.4,4.5,5.9,0.0,99.0,99.0,17.9,26.8,0.0,0.0,3.2,3.2,4.8,6.4,0.2,0.1,100.0,100.0,100.0,100.0,0.0,0.0,0.6,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.4,0.0,105.4,25.6,0.0,476.0,20.1,41.3,0.0,0.0,-60.4,0.0,0.0,67.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.0,1.0,4.8,2.9,0.0,0.0,100.0,91.8,100.0,0.9,0.8,0.0,0.0,0.0,6.4,48.9,0.3,89.4
42,"Macao SAR, China",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.1,0.0,0.0,37.5,39.6,0.0,17.7,16.3,19.8,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,0.1,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,151.0,77.2,2.7,0.0,12.0,26.9,36.6,0.0,0.0,-310.7,0.0,0.0,60.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,7.1,0.1,0.0,0.0,0.0,2.2,0.0,0.2,83.2
43,Colombia,38.0,40.0,0.0,0.0,0.0,0.0,525.5,659.5,20.5,16.0,82.7,0.0,0.6,1.2,0.7,0.1,0.4,0.5,0.8,3.8,-99.0,-274.0,10.6,17.8,0.0,0.0,2.4,2.5,1.7,1.8,0.2,0.1,95.2,98.4,99.8,92.8,79.6,91.8,28.0,23.6,75.5,68.2,0.0,11.8,0.5,54.0,19.0,27.0,23.0,99.9,86.4,-0.6,0.0,35.3,19.2,66.9,0.0,26.2,2.8,84.9,0.0,-93.1,14.0,5.0,33.0,7.4,0.2,0.4,20.0,0.1,0.1,73.0,10.0,75.0,15.0,5.9,62.3,20.2,340.4,829.8,2.1,2.1,1.3,22.7,96.8,98.0,26.0,19.0,-0.2,0.0,55.7,52.7,1.6,1.7,2.5,1.5,0.07,0.04,73.2,17.0,99.6,23.6,0.3,13.1,16.6,2.8,1.8,15.7,26.5,62.3
44,Comoros,73.0,71.0,0.0,900.0,16.1,28.7,0.0,0.0,55.6,57.1,0.0,0.0,0.8,0.7,0.0,0.0,0.6,0.8,0.1,1.8,0.0,0.0,59.5,0.0,62.0,154.0,3.5,0.0,0.2,0.2,0.1,0.1,39.7,77.4,93.2,71.1,0.6,9.3,48.3,45.3,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,88.2,76.9,91.7,284.0,56.7,29.5,32.7,59.0,41.5,8.4,74.2,120.0,0.0,24.0,4.0,35.0,12.3,0.01,0.1,44.0,0.1,0.1,79.0,47.0,42.0,11.0,7.6,14.6,73.1,59.0,115.8,10.8,0.2,0.9,0.0,87.3,0.0,72.0,71.0,2.0,1.9,24.2,19.7,28.5,28.5,34.9,34.9,0.12,0.08,0.0,0.0,79.9,45.3,0.0,69.6,20.5,0.0,0.2,0.1,0.0,8.5
45,"Congo, Dem. Rep.",11.0,12.0,0.0,0.0,0.0,0.0,0.0,2.5,73.3,68.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,4.1,2.0,0.0,0.0,0.3,0.2,0.1,0.1,0.1,0.1,6.7,18.0,47.5,0.0,3.6,4.0,97.9,95.8,99.9,99.8,900.0,0.7,0.1,0.0,21.0,0.0,0.0,69.3,22.8,-41.7,0.0,-23.4,9.1,25.1,0.0,-22.0,2.1,31.8,0.0,-44.8,0.0,0.0,321.0,6.0,0.3,0.8,72.0,0.2,0.5,57.0,62.0,28.0,10.0,3.9,12.3,37.4,20.5,34.5,43.4,0.1,0.5,0.2,24.6,0.0,65.0,56.0,2.2,0.0,69.4,67.2,0.4,0.4,3.0,3.1,0.14,0.09,0.0,0.0,19.1,95.8,0.4,74.8,45.5,-4.4,0.1,13.8,0.0,8.6
46,"Congo, Rep.",31.0,31.0,0.0,0.0,24.9,36.3,0.0,1.8,40.1,35.9,0.0,0.0,0.0,0.5,0.3,0.0,0.1,0.0,0.4,0.0,0.0,-497.0,15.9,10.3,0.0,0.0,1.5,1.2,0.5,0.7,0.1,0.1,0.0,61.7,82.1,22.2,10.0,24.1,64.9,62.4,99.7,53.3,222.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,45.7,-43.8,0.0,-0.5,56.2,23.1,0.0,-32.0,2.7,52.7,0.0,-57.8,52.0,2.0,375.0,6.0,1.6,2.6,67.0,0.5,1.6,35.0,56.0,35.0,10.0,4.6,42.3,49.7,70.4,263.3,3.3,0.1,1.7,0.2,96.0,0.0,41.0,33.0,1.2,341.5,66.0,65.4,0.1,0.2,1.4,1.6,0.16,0.11,45.4,0.0,66.2,62.4,0.0,46.9,45.7,-40.4,0.7,36.8,0.0,8.7
47,Costa Rica,36.0,34.0,0.0,0.0,54.7,53.1,0.0,604.9,15.9,12.2,0.0,0.0,0.6,0.4,0.7,0.0,0.2,0.6,0.1,4.5,59.0,50.0,14.4,13.9,0.0,0.0,1.8,1.6,0.9,1.6,0.1,0.1,98.2,99.5,99.8,98.5,87.8,93.5,32.9,38.7,99.1,99.0,113.0,2.3,2.1,57.0,11.0,32.0,18.0,99.7,99.5,42.8,0.0,-38.6,12.1,65.0,0.0,-15.8,5.9,80.4,849.0,838.3,17.0,6.0,10.0,9.1,0.4,0.4,20.0,0.1,0.1,49.0,6.0,83.0,10.0,7.6,74.8,22.1,888.9,0.0,0.3,1.1,0.8,25.5,100.0,91.0,41.0,21.0,-2.7,51.1,46.5,54.6,5.5,6.1,4.1,4.8,0.05,0.05,93.8,0.0,99.6,38.7,0.4,5.5,15.7,15.9,1.6,3.0,11.6,71.4
48,Cote d'Ivoire,62.0,65.0,0.0,0.0,759.7,0.0,0.0,51.7,47.9,48.9,30.0,32.1,0.2,3.8,0.0,0.0,0.2,0.1,3.5,2.5,22.0,7.0,9.0,5.0,0.0,0.0,1.2,0.8,0.4,0.5,0.1,0.2,47.6,64.3,92.0,36.7,18.4,18.2,63.7,64.5,36.8,16.7,76.8,1.5,2.0,0.0,21.0,0.0,0.0,87.7,57.8,-78.0,0.0,33.9,24.7,15.1,0.0,31.7,2.8,27.9,-698.0,-100.0,0.0,0.0,142.0,2.4,1.08,2.6,61.0,0.6,1.2,55.0,52.0,37.0,10.0,4.4,25.8,40.1,67.6,162.6,15.0,0.2,0.9,2.8,72.0,0.0,57.0,49.0,1.6,318.0,32.5,32.7,11.9,14.2,8.8,9.1,0.17,0.12,36.5,0.0,65.6,64.5,0.1,56.0,26.7,16.6,0.5,14.9,0.0,43.8
49,Croatia,21.0,28.0,1.0,0.0,578.9,532.8,30.1,119.3,15.6,7.6,27.3,49.4,1.0,1.8,0.0,0.2,0.9,0.8,1.0,0.0,40.0,46.0,0.0,10.7,0.0,0.0,2.2,2.1,3.6,4.0,0.0,0.2,100.0,100.0,100.0,100.0,80.4,92.7,26.8,33.1,57.3,66.8,37.7,0.6,1.7,1.0,20.0,80.0,91.0,99.6,99.6,-12.4,0.0,13.0,48.7,28.7,0.0,-39.7,7.0,52.4,0.0,-90.0,40.0,34.0,8.0,5.4,0.04,0.1,11.0,0.1,0.1,75.0,2.0,92.0,5.0,7.2,78.2,15.4,884.5,0.0,0.0,3.0,8.1,81.2,100.0,100.0,47.0,43.0,-1.5,56.0,33.7,34.4,1.2,1.3,15.1,15.6,0.19,0.21,90.0,58.5,100.0,33.1,0.8,0.0,17.8,10.8,4.0,23.6,0.9,67.1
50,Cuba,63.0,60.0,0.0,0.0,320.6,316.7,475.5,49.4,24.6,18.6,216.6,203.2,8.5,2.9,0.7,0.2,1.5,8.3,1.4,4.5,57.0,50.0,0.0,0.0,0.0,0.0,1.9,3.0,3.1,3.1,0.0,0.0,97.0,99.6,100.0,98.5,68.3,79.4,34.4,19.3,6.9,3.9,38.1,7.0,18.3,65.0,11.0,24.0,10.0,96.8,90.3,-8.1,0.0,-29.0,10.1,59.6,0.0,-39.1,2.7,75.7,0.0,-68.6,53.0,17.0,7.0,9.6,0.3,0.4,18.0,0.1,0.1,72.0,8.0,84.0,8.0,12.2,89.6,10.3,970.6,0.0,0.1,8.2,7.8,100.9,100.0,98.0,25.0,23.0,-0.3,104.0,22.7,31.3,5.1,4.6,32.6,28.7,0.31,0.26,0.0,44.3,100.0,19.3,0.4,0.0,19.7,0.0,3.1,7.2,5.4,57.1
51,Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,2.1,0.0,0.0,0.0,3.0,0.0,37.7,0.0,1.4,100.0,100.0,100.0,100.0,0.0,0.0,0.1,0.3,0.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.3,0.0,0.0,0.0,0.0,37.7,0.3,0.0,68.1
52,Cyprus,15.0,12.0,22.3,498.0,59.2,23.3,0.0,196.7,5.3,3.6,0.0,0.0,1.7,5.6,0.0,0.9,0.6,0.8,5.1,0.0,100.0,94.0,9.5,12.7,0.0,0.0,3.2,3.1,5.7,5.3,0.3,0.2,100.0,100.0,100.0,100.0,100.0,100.0,3.1,9.9,0.0,8.8,0.8,0.2,28.4,66.0,2.0,33.0,105.0,99.5,99.7,44.8,642.0,45.7,2.4,37.8,315.0,31.1,14.2,63.5,-784.0,0.0,53.0,20.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,5.0,6.9,42.2,44.9,0.0,0.0,1.2,2.0,5.3,84.4,100.0,86.0,31.0,33.0,0.9,9.2,18.6,18.7,4.5,2.8,10.6,9.2,0.1,0.07,99.6,75.5,100.0,9.9,0.5,0.0,17.0,3.2,5.3,1.7,1.3,80.7
53,Czech Republic,55.0,45.0,0.5,677.0,0.0,0.0,664.5,196.1,4.9,2.9,298.2,262.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.8,17.0,32.0,4.2,7.9,0.0,0.0,3.2,2.3,13.4,9.2,0.8,0.3,100.0,100.0,100.0,100.0,93.2,97.1,5.9,14.8,3.1,11.4,13.2,1.7,12.5,3.0,0.0,0.0,126.0,99.9,99.8,-29.2,0.0,-34.8,43.0,29.5,0.0,-26.9,23.5,50.3,0.0,645.7,38.0,31.0,5.0,7.0,0.09,0.1,11.0,0.1,0.1,60.0,5.0,90.0,5.0,7.1,81.9,15.0,0.0,0.0,0.0,4.3,8.4,124.5,100.0,100.0,26.0,26.0,-0.2,77.2,34.1,34.6,1.0,0.6,42.0,32.3,0.32,0.24,97.9,94.5,100.0,14.8,1.9,0.0,16.1,10.3,9.2,22.2,0.8,78.7
54,Denmark,63.0,62.0,4.8,703.0,0.0,0.0,0.0,131.1,3.2,2.5,540.2,486.3,14.5,16.3,0.0,2.9,5.2,11.6,11.1,0.0,42.0,2.0,10.0,16.3,0.0,0.0,2.9,2.1,9.8,5.9,0.3,0.1,100.0,100.0,100.0,100.0,100.0,100.0,10.7,33.2,15.5,65.5,6.0,0.6,10.6,25.0,20.0,55.0,513.0,100.0,100.0,-25.9,0.0,-4.7,16.6,65.1,0.0,-35.6,9.6,79.8,0.0,-43.9,19.0,19.0,5.0,8.3,0.05,0.1,26.0,0.1,0.1,89.0,7.0,90.0,4.0,10.4,84.1,13.7,0.0,0.0,0.0,4.5,10.3,69.0,100.0,98.0,15.0,12.0,-0.4,42.0,13.8,14.7,0.2,0.1,53.8,56.6,0.43,0.41,96.7,94.8,100.0,33.2,3.1,0.0,10.1,18.3,5.9,17.9,1.1,97.1
55,Djibouti,73.0,73.0,0.0,220.0,0.0,0.0,0.0,0.0,56.0,50.9,80.0,46.2,0.7,12.4,6.8,0.1,1.0,0.6,11.4,0.0,0.0,0.0,0.0,0.0,323.0,722.0,2.5,0.0,0.5,0.8,0.0,0.0,56.4,58.7,68.7,23.9,5.3,11.5,31.4,15.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,83.9,47.1,51.9,634.0,51.8,16.5,62.8,257.0,37.4,3.6,83.7,534.0,-71.7,25.0,2.0,260.0,5.1,0.8,1.2,58.0,0.4,0.6,30.0,45.0,44.0,10.0,3.5,45.8,25.8,70.2,122.1,27.8,0.2,0.5,4.4,0.0,0.0,23.0,22.0,1.0,23.2,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,36.4,60.2,15.4,0.0,65.6,45.9,-1.8,0.8,1.2,0.0,55.7
56,Dominica,29.0,33.0,0.0,0.0,0.1,0.1,0.0,88.1,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.3,0.5,0.5,0.5,0.0,0.0,0.0,22.1,0.0,59.0,136.0,2.8,0.0,0.8,1.9,0.1,0.2,80.9,100.0,99.9,100.0,78.4,90.6,11.0,7.8,41.6,16.2,0.2,0.0,10.0,5.0,0.0,95.0,25.0,0.0,0.0,70.5,41.0,11.7,2.9,49.1,21.0,-13.9,5.7,56.6,3.0,-100.0,0.0,0.0,6.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,64.3,29.1,419.4,580.7,5.4,1.1,5.9,11.3,0.0,100.0,35.0,30.0,-0.8,0.8,63.1,57.4,18.7,22.7,6.7,8.0,0.07,0.08,0.0,0.0,100.0,7.8,0.0,0.0,20.0,0.0,1.9,0.7,12.3,69.6
57,Dominican Republic,52.0,49.0,0.0,0.0,176.4,190.3,0.0,88.1,15.2,8.9,20.8,20.8,1.7,1.2,0.1,0.1,0.7,1.6,0.5,3.0,76.0,87.0,9.8,17.1,0.0,0.0,2.3,2.8,1.3,2.1,0.2,0.2,88.8,98.9,99.9,95.0,80.2,90.4,18.4,16.5,9.1,11.6,23.5,7.1,30.4,80.0,8.0,12.0,8.0,98.3,90.3,96.4,0.0,14.3,17.1,55.0,0.0,2.8,9.0,73.4,0.0,-69.7,19.0,9.0,45.0,8.6,0.4,0.9,49.0,0.3,0.3,56.0,16.0,72.0,12.0,6.2,45.7,44.6,414.2,936.8,0.6,1.6,0.3,0.0,88.0,56.9,38.0,19.0,-3.0,48.3,30.8,41.7,8.7,7.3,18.6,16.6,0.11,0.08,0.0,0.0,100.0,16.5,0.0,12.1,13.7,17.3,2.1,19.2,15.2,67.6
58,Ecuador,30.0,22.0,16.1,0.0,845.0,706.1,0.0,345.4,29.7,26.9,90.7,90.7,1.5,5.2,0.3,0.2,1.4,1.3,3.8,4.8,-159.0,-115.0,12.1,12.2,0.0,0.0,2.7,3.1,1.6,2.8,0.2,0.3,93.5,98.7,99.8,96.8,87.2,95.6,20.0,13.8,71.7,52.8,442.4,9.9,2.2,0.0,6.0,0.0,0.0,100.0,83.5,70.9,0.0,43.7,22.7,65.0,0.0,70.1,3.9,85.6,0.0,-84.8,12.0,2.0,44.0,5.5,0.2,0.4,30.0,0.1,0.1,57.0,15.0,72.0,13.0,8.4,51.2,40.5,504.8,942.9,0.4,2.1,1.2,59.4,82.0,80.0,40.0,36.0,1.3,248.4,55.3,50.2,5.5,5.8,6.5,3.9,0.13,0.06,75.1,42.0,100.0,13.8,0.4,36.0,15.0,11.4,2.8,15.0,6.5,57.3
59,"Egypt, Arab Rep.",3.0,4.0,0.0,51.0,0.0,0.0,54.8,649.2,27.5,25.6,307.9,390.6,1.6,21.5,0.0,0.3,12.3,1.3,9.3,0.0,-70.0,-7.0,10.3,12.1,0.0,0.0,2.4,2.7,1.4,2.2,0.2,0.2,97.7,100.0,100.0,100.0,83.3,97.6,8.1,5.7,17.7,8.3,1.8,73.8,0.0,86.0,3.0,12.0,3.0,99.5,98.8,112.4,0.0,92.6,55.3,29.3,0.0,31.7,6.0,67.3,0.0,91.8,50.0,0.0,12.0,17.2,0.06,0.1,30.0,0.1,0.1,31.0,10.0,84.0,6.0,4.6,29.3,62.0,131.0,516.3,1.0,0.8,1.4,50.1,99.4,95.0,57.0,57.0,2.0,995.5,0.1,0.1,0.5,1.0,2.8,2.8,0.04,0.03,0.0,60.7,100.0,5.7,0.7,10.6,88.1,1.2,2.2,11.6,2.5,45.0
